;documents;0;1;2;3;4;5;6;7
5219;"""J'adore le flacon et l'odeur. Je l'ai commander pour la fête des mères et je penses que ça va plaire !""";0.0005069499253856925;0.0017973019216191864;0.08486145894435815;0.004041696259668288;0.0018506808686864797;0.0009596569162873207;0.0006929523525168701;0.0
5220;"""I sent bon et tient bien""";0.002024483402605351;0.0002693199632624429;0.0;0.02005768204517461;0.0;0.005909953369563485;0.0;0.0
5221;"""Parfum basique de bonne constitution""";0.0;0.00018331734223164564;0.0;0.00037941384598315494;0.0003049447725992469;0.0;0.0;0.0001266534205316102
5222;"""celui-la sublime j'espère que vous arriverez à en avoir tout le temps j'adore""";0.0004686111634394945;0.0005661277872000763;0.003516168594925553;0.011325888549088479;0.00152286438143549;0.0009226027180324924;0.0;0.0
5223;"""Odeur agréable texture pas trop grasse""";8.974482428613479e-05;0.0;0.21664954261688785;0.05625946849551693;0.0;0.0;0.0;0.0
5224;Top;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5225;"""Cette fragrance est extrêmement plaisante, mais un peu faiblarde. En effet, elle s'estompe trop vite à mon goût. Je pense qu'elle peut convenir pour une jeune fille à qui peu se prêter une eau de parfum très discrète.""";0.00025035655917740043;0.001061437711901243;0.0016680104023801452;0.010097043805582606;0.0009892279341917904;0.0005684543310790543;0.00020917045937567794;0.00034035101625177284
5226;"""Conforme à mes attentes et même mieux : j'en ai déjà recommandé""";0.09417393042564916;0.0;0.0;0.006804694025198598;0.22633191175099637;0.00034277241737542933;0.0;0.0
5227;"""sent tres bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5228;pareil;0.0;4.9138823023139775e-05;0.0;0.0008100190219709527;0.0;0.0;0.00013932340394391324;0.0
5229;"""tres tres bon parfum cependant j aimerais bien savoir a quoi correspondent tous ces parfums""";0.0;0.0005871610249898681;0.001278742368272645;0.004393142272310804;0.010570254029774693;0.00030728204887568;0.0;0.0
5230;"""PARFUM très agréable""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5231;"""Le flacon est sobre, la fragrance aussi, pou moi, et pourtant, elle a un petit côté irrésistible : j'en ai commandé 2...""";0.000746157585722637;0.005990769485257875;0.002832271453043106;0.010166924731245617;0.0014361447973762131;0.0011546582594110003;0.0004962417894309574;0.0
5232;genial;0.0;0.0;0.0;0.0011362205582531155;0.0;0.0;0.0;0.0
5233;"""j'aime beaucoup aussi, cette fois en cadeau, mais la prochaine fois pour moi!""";7.189337991386106e-05;0.00019880224922559834;0.0;0.0005464400663018432;2.1835066247228074e-05;0.0;0.00020802876784418978;3.431763393604025e-05
5234;"""flacon très joli odeur agréable je l'adore""";0.001160190289665009;0.002537959329126866;0.17963671704112932;0.003557837602867747;0.0009994357324979238;0.00020371583518599118;0.0048355492567607825;0.0
5235;sens bon mais ne tiens pas longtemps;0.00018733970089918907;0.00046637113911514024;0.0006779670987332624;0.0;0.0;8.488161112833723e-05;0.0;0.006120062088650385
5236;"""jolie bouteille mais dommage que le parfum ne tiens pas..""";0.0016753903601399122;0.0019448345438230273;0.009795766413132864;0.013085655223634887;0.001411967857332509;0.0;0.004912643340246671;0.0
5237;"""Perfetto per la sera! Meraviglioso!""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.018286745899092e-163
5238;Il sent très bon et il tien pas beaucoup long temps mais je le remets souvent et je suis ravie;0.0007705553324708441;0.0011809206371179812;2.098077788798911e-05;0.017580345092828017;0.001893136739576621;0.00228747718825518;0.0;0.0
5239;"""Bonne surprise : j'aime beaucoup""";0.0004816824943325793;0.0009672802490250816;0.0;0.001450782727958903;0.0019399569955350345;0.0005441728315048053;0.0;0.0008874113424234531
5240;"""eau de toilette agréable""";0.0006747394842857276;0.001247934328120976;0.00013304622243225564;0.0029634922078649816;0.002280324989855271;0.0004007551458814005;0.002395441565211814;0.0
5241;Je recommande ce produit vivement,;0.164473584031558;6.437536975846109e-05;0.0;0.00018025300392573822;0.0;0.0;0.0;0.0006174427807518977
5242;Parfum au top de la féminité avec ses notes de cuir avec un fort pouvoir de séduction pour la femme qui le porte. J'aime beaucoup ce parfum.;0.00042005531922176346;0.0008082813081629648;0.0022688057607607773;0.0038760004651998085;0.0001113734796060197;0.0;0.00035028240762241357;0.000296557436199214
5243;"""trop discret !(d'après mon épouse )""";0.0;0.00023434406575702612;0.001083953780484385;0.003927031774017219;0.0;0.001735144336912159;2.1200045420408795e-05;0.0
5244;"""Sent bon mais tient pas""";0.002024483402605351;0.0002693199632624429;0.0;0.02005768204517461;0.0;0.005909953369563485;0.0;0.0
5245;"""il sent très bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5246;la packaging est conformeà ce que je connaissais je n ai pas encore ouvert l emballage pour tester le parfum par contre;0.0006056241320876439;0.0012535292427064582;0.0006751188193701626;0.005820136220326958;0.0018276534820235843;0.0009321083153120181;0.0011658465325235909;0.0
5247;Très bien, sent très bon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5248;"""Un tresor""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.271561087267105e-163
5249;bonne senteur de jasmin;0.00023851763994232411;0.0007854856423679374;0.0001077164295492824;0.0028502708959574578;0.0;0.0;0.0;0.001242378346360677
5250;Bien. Un peu léger;0.0;0.0;0.009427481185605454;0.01599824965895759;0.0;0.003408019265316845;0.0;0.0013926119314862397
5251;"""j aime beaucoup la bouteille""";0.0013301630170641544;0.0015066863394533295;0.004587086636716766;0.0024334724439864512;0.0001366316714433336;0.00023527432695809143;0.0;0.0
5252;"""bien il sent bon !!""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5253;"""Petit élastique autour du bouchon à utiliser et sent très bon""";0.0;0.006430819839248762;0.0;0.03919512128058006;0.0;0.0;0.0;0.0
5254;Parfait pour mo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.271561087267105e-163
5255;ok coorespond;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.271561087267105e-163
5256;Sent bon mais un peu léger;0.0;0.0;0.009427481185605454;0.01599824965895759;0.0;0.003408019265316845;0.0;0.0013926119314862397
5257;très bonne odeur;0.0;0.0;0.36894137257706683;0.0;0.0;0.0;0.0;0.0
5258;"""Rien à dire : odeur 100% patchouli et qui tient longtemps""";0.0;0.0;0.1583110903506108;0.0;0.00033891346684449046;0.0;0.0;0.0
5259;"""Comme je le désirais, conforme !""";0.0;0.0;0.0;0.0;0.14446146201542306;0.0;0.0;0.0
5260;"""Mon parfum préféré J ADORE""";0.00019095138261607098;0.0003374877583409094;1.5524882116605068e-05;0.0024795406750581232;0.0;0.0;0.0;0.0
5261;"""si vous aimez le patchouli, foncez; j'adore""";0.00013842524026309828;0.00021727270514053897;0.0011322464287523571;0.00019550723706828984;0.0005251065611528682;0.0;0.0;0.0
5262;"""Super, vraiment génial.""";0.001630616486626782;0.0006392577742388904;0.002444706448959356;0.008130945923797733;0.0;0.00355858886982467;0.0;0.001224038736321818
5263;"""Je connaissais le produit, j'en suis satisfate""";0.0;0.0011846049849364943;0.0;0.001701494846882402;0.00011083242923447984;0.00039120838836290004;0.0;0.0
5264;"""c'était pour offrir""";0.00012541681692821992;0.00021188710867550004;0.0;0.0020097915046956728;0.0005938701735297382;0.0009569462752250644;0.0002416262816691055;0.0
5265;"""c'est du patchouli...""";0.00024685394416603193;0.0;0.0019793522591341436;0.0;0.0009177464856658052;0.0;0.0;0.0
5266;"""RAS bien sûr coco de synthèse mais OK""";0.0;0.00028150141292789763;0.0005231219815395919;0.00046580574606273635;0.0004931476730298893;0.0005492309754943424;0.0002132510967250249;0.0
5267;"""Bravo à vous et vos service""";0.0005664468284066085;2.6847033943996142e-05;5.585675318663954e-05;0.0;0.0;0.0;0.0;0.0
5268;"""Bonne odeur plutôt contente""";0.0014676952796981607;0.0;0.2182654323787238;0.0;0.002539234556469357;0.0010481977594251524;0.0;0.0032991228401622816
5269;Genial;0.0;0.0;0.0;0.0011362205582531155;0.0;0.0;0.0;0.0
5270;"""Pas mal du tout.""";0.0006341314811784965;0.00198571253758757;0.00024622397494639787;0.006298333930093026;0.0008546673881100413;0.0;0.0;0.0
5271;"""ressemble a mon eau de toilette habituel trés satisfait""";0.0013786657559503076;0.0019283057642254422;0.0;0.005102324609958745;0.002309211705999963;0.001456101161691115;0.00027725625890788014;0.0
5272;très frais et pas onéreux;0.0;0.001713411512056832;0.0;0.000509334324938307;0.0;0.0;0.0;0.0033821670714225243
5273;Bon produit sent bon sauf pas facile de choisir quand on a pas le detail du parfum complet;0.0;0.0;0.0;0.024352543171099795;0.0003696256960327503;0.0;0.0;0.0
5274;J’adore!!!!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5275;satisfait;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5276;colis conforme à mon attente;0.0;0.0;0.0;0.0;0.2573372163415476;0.0;0.0;0.0
5277;Super pour l ete;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.271561087267105e-163
5278;"""Très apprécié""";0.0;0.0009438771420844096;0.0;0.0;0.0;0.0;0.0;0.0
5279;Frais léger apaisant.;0.0;0.0;0.004000955875473547;0.007297985716229045;0.0;0.0014384203350399942;0.0;0.0026040896905505104
5280;"""une super brume gourmande""";0.0;0.0;0.002302527769495103;7.549837771228944e-05;0.0;9.383925105873879e-07;0.0;0.0
5281;Je porte cette eau de toilette depuis un an environ. Très fraîche et agréable;0.0007170121819774276;0.0013400590473672857;0.0;0.010975081868524191;0.0017339507420982311;0.0006483990196615379;0.002315647873603381;0.0
5282;"""Cette eau de toilette que j'ai découverte en allant chez Tati, me plait beaucoup mais tous les magasins que je fréquente étaient en rupture dernièrement. Votre site me permet de voir que Tati ne prend pas de marge en plus.""";0.0005241192688006294;0.002834824745273663;0.0011785814637068105;0.010130035102039381;0.0016042979175064848;0.001981342831219678;9.811756335771025e-05;0.0
5283;"""Conforme aux attentes""";0.0;0.0;0.0;0.0;0.34055360744220026;0.0;0.0;0.0
5284;"""Parfum très frais""";0.0;0.0;0.0;0.0008077992272532226;0.0;0.0;0.0;0.0038187855791087066
5285;"""J'adore cette eau de toilette""";0.0006747394842857276;0.001247934328120976;0.00013304622243225564;0.0029634922078649816;0.002280324989855271;0.0004007551458814005;0.002395441565211814;0.0
5286;"""Bonne odeur, un peu fugace, mais vu le prix, très satisfaisant.""";0.0;0.06499305672122675;0.10882193129039072;0.002403022905529363;0.0;0.0;0.0;0.0
5287;"""très doux et agréable senteur sur la peau""";0.0;0.0;0.0;0.11757640477899017;0.0;0.0;0.0;0.16383968766285315
5288;Très frais;0.0;0.0;0.0;0.0008077992272532226;0.0;0.0;0.0;0.0038187855791087066
5289;"""Très frais""";0.0;0.0;0.0;0.0008077992272532226;0.0;0.0;0.0;0.0038187855791087066
5290;Odeur et sensation géniales , il fait fureur;0.0004751775094618927;0.0;0.11247212219562189;0.006216526128231892;0.0;0.0012168146127475466;0.0;2.13426850530487e-05
5291;"""texture épaisse et parfum agréable""";0.0;0.0;0.027596554298160856;0.03768294127995875;0.0;0.0;0.0;0.0
5292;Très bien, ce produit correspond à mon attente.;0.00016110019470895064;0.0;0.0;0.0;0.10864756313822344;0.0;8.084901161212107e-05;0.0
5293;assez bon produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5294;Très bien, ce produit correspond à mon attente;0.00016110019470895064;0.0;0.0;0.0;0.10864756313822344;0.0;8.084901161212107e-05;0.0
5295;Masque qui joue bien son rôle d'hydratant, de bonne qualité et pas cher;0.0004126667772886439;0.000653249052693012;0.00017419506828293335;0.017744082259763524;0.0;0.0;0.12018851398547202;0.003068119301436407
5296;"""Très frais et très été""";0.00030156929535458753;6.514861439250312e-05;0.0;0.0010495794320563954;0.0;0.0;0.0;0.0
5297;"""J'aime beaucoup. Je suis agréablement surprise par la fragrance et par le design du flacon""";0.0004410720590000634;0.00217816814051072;0.003396725173128418;0.004763708808849416;0.001093027609382943;0.0004952508064407712;0.0009918456480688172;0.0014445274596551487
5298;"""j'aime beaucoup ce parfum une odeur surprenant et tres jeune""";0.0;0.0;0.12525126437276132;0.0;0.0;0.0;0.0;0.0
5299;"""A voir si le parfum tient""";0.0013974246487925752;0.004067988015332638;0.002052072021083556;0.031292455467416706;0.00028708132264818585;0.003933251920373172;0.0;0.0
5300;"""il sent très bon !""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5301;"""Très bon parfum""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5302;superbe odeur et excellente tenue !;0.0001339166491474305;0.0;0.19683480051480215;0.0;0.0;0.0;0.0006942007772614295;0.00015889264582274635
5303;"""Jolie bouteille avec noeud que l'on peut utiliser pour cheveux sent bon""";0.000741252055509308;0.0006865367786900375;0.003838984140730494;0.0390321276153325;0.0;0.0;0.0016125421415737354;0.0
5304;"""sans très bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5305;"""flacon original senteur un peu forte a mon gout""";0.0008459909862312948;0.0029443911826063226;0.008337020960516098;0.006298894136688869;0.00022605191783636123;0.00022007334412541167;0.0012620113710529097;0.0011901447519538644
5306;dégage une odeur agréable et qui dure toute la journée;0.0007888297765693008;0.001421787304017567;0.125808199453717;0.008691768989947397;0.0;0.001122927167227355;0.0;0.0
5307;"""J'adore Il est très bien""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5308;"""bien pour le prix""";0.0;0.21827273149252902;0.0;0.0;0.0;0.0;0.0;0.0
5309;tres bon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5310;"""bon rapport qualité prix""";0.0;0.23384106759944998;0.0;0.0;0.0;0.0;0.0;0.0
5311;"""Parfum agréable""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5312;"""Mon petit luxe, conforme à mon attente.""";0.0;0.006338874750973608;0.00040377881749623253;0.002215730893534409;0.20567635197883335;0.0;0.0;0.0
5313;"""Bonne senteur""";0.0004103606887119571;0.0013500027857671327;0.0;0.00491000517426716;0.0;0.0;0.0;0.002136642712626922
5314;parfum parfait j'adore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5315;TRES BON PRODUIT ET PAS CHER;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5316;J.ADORE CE PARFUM.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5317;Doux et sucré, vaut largement certains parfums de marques célèbres;0.00013231348985999255;0.0008510289014354456;0.0007196772895488864;0.0;5.5489921402464306e-05;0.0;0.0;0.07407221709117234
5318;"Excellent, j'adore ce parfum qui m'en rappelle un récent et connu avec cette irrésistible note de café ;)))";0.0004995121814000474;0.0008690363693322571;3.841065713846751e-05;0.0028973704128115235;0.0009172231274711874;0.0007950442916247185;0.0;0.00032713922233487767
5319;Café envoûtant;2.8726355106401135e-05;2.3939960436996903e-06;0.001468800162957635;7.883752597722902e-05;0.0;0.0;0.0;0.0
5320;J'aime bien, mais ce n'est pas mon préféré...;0.00019095138261607098;0.0003374877583409094;1.5524882116605068e-05;0.0024795406750581232;0.0;0.0;0.0;0.0
5321;"""Parfum très agréable mais qui ne tient pas. À ce prix-là on ne va pas trop s'en plaindre. Le vaporiser sur les vêtements en prolongé la tenue. Packaging très mignon.""";6.857164739495308e-05;0.03763584391802122;0.00034942571781854917;0.004073020255210091;0.0;0.0;0.0014041870649740976;0.0
5322;mes petites filles en sont folles.;0.00016274047500283077;0.010227658640214984;0.0008218075248464809;0.00981740101961994;6.406944751600826e-05;0.0004808550812570283;0.0;0.0
5323;"""j'aime trop bien""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5324;"""BONNE ODEUR MAIS NE TIENS PAS TRES LONGTEMPS""";0.0;0.0;0.36894137257706683;0.0;0.0;0.0;0.0;0.0
5325;"""odeur très sucrée !!!!""";0.0;0.0;0.17212708678405494;0.0;0.0;0.0;0.0;0.0
5326;Pas du tous satisfaite;0.0;0.0;0.0;0.0;0.0;0.32805573136818106;0.0;0.0
5327;"""Il me manque des échantillon de parfums""";2.2176180610358682e-05;0.0008281859518825888;0.000281767417203209;0.0014558110388774744;2.9819322190378398e-05;0.0007409322096102672;0.0013455890495066944;0.00016226339515071106
5328;j'aime;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5329;"""j'adore ce parfum, très féminin""";0.0;0.0;5.1128728556057955e-06;7.370333479933667e-05;0.0;0.0;0.0;0.0
5330;"""Odeur similaire a loriginal .""";0.0;0.00024222166760266682;0.11352655571408805;0.0;0.0;0.0;0.0;0.0
5331;"""très bonne sensation""";0.0;0.0;0.0;0.016469133635236426;0.0;0.0;0.0;0.0
5332;"""il sent tres bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5333;"""j'adore beaucoup il sent bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5334;"""Jolie bouteille parfum sent bon""";0.0019606701959265353;0.001609277377083064;0.008454855080603283;0.009566701591985806;0.0011055264390657479;0.0;0.003757119967619289;0.0
5335;"""Il sent très bon!""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5336;"""Sa peu le faire""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5337;"""Bon parfum d'un excellent rapport qualité prix !""";0.0;0.23384106759944998;0.0;0.0;0.0;0.0;0.0;0.0
5338;sent bon , mais tenue moyenne;0.00047081618255660594;0.001679953070910468;0.0;0.010288526194087228;0.0;0.0;0.0;0.0
5339;"""le flacon est tres migon, l'odeur tres agréable, doux.""";0.0;0.000998658338314174;0.12406275281573516;0.0;0.0;0.0;0.00044731434958176006;0.11397772623643138
5340;bien mais ne tient pas beaucoup sur le corps;0.0;0.0;0.0007562214649826757;0.0015851671244861672;0.0;0.0;0.0;0.0014343492934774983
5341;Parfum sucré et gourmand;0.0;0.0;0.003143551023306198;0.0;0.0004602720163925617;0.0;0.0;0.00034796217071878703
5342;Excellent, je suis ravie des produits.;0.0016776560212710696;0.00283213589950475;1.6840481308513046e-05;0.005783473189039431;0.0027224948480710667;0.0006105673460253875;0.0;0.0
5343;Hum, un bain délicieux !;0.0;0.00022229767441073547;0.0002107861001701428;0.0011116095371485723;0.0;6.0694208137681696e-05;0.00035719021966003193;0.0007114284086835801
5344;"""Très agréable sur la peau et odeur très sucrée""";0.0;0.0;0.1525430283520955;0.10304480236474162;0.0;0.0;0.0;0.0015675889416245851
5345;parfait bien plus efficace que effaclar de la Roche Posay ,sent bon et fais bien le job prix vraiment raisonnable.;0.0;0.047192286816862494;0.0018074478101127098;0.01570016075439182;0.0;0.0008609908909963314;0.003954633845841703;0.0
5346;Je n'ai pas encore essayé le produit;0.0002802848583875084;0.0010448545096664976;0.0;0.012616218050097902;0.004044838027480076;0.0016564232959736284;0.0027109002368052664;0.0
5347;Bien bien bien et bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
